totalfakebinary18_presurvey,pol_therm_media,pol_therm_media_w2,massmedia_trust,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight
NA,22,39,2,2,70,65,0,6,3,100,3,0,0,0.947813419
NA,69,36,3,3,88,80,1,2,2,0,1,1,0,1.156750923
NA,62,68,3,3,50,44,1,2,5,7,1,0,0,2.131345492
NA,0,NA,3,2,63,NA,1,2,3,1,1,0,0,0.847961717
NA,57,60,3,2,85,76,1,2,2,0,3,1,0,1.644248401
NA,64,14,3,2,34,28,0,6,2,64,2,0,0,0.873997105
NA,9,9,2,1,17,67,0,6,4,73,1,0,1,1.11917496
NA,NA,NA,2,3,NA,NA,1,1,0,NA,1,1,1,0.871784204
NA,53,51,3,1,50,50,0,4,1,39,3,0,0,0.936210873
NA,1,17,2,2,99,89,0,6,2,100,2,0,0,1.02236311
NA,51,66,3,3,0,0,NA,2,0,10,3,1,0,0.842204137
NA,1,NA,2,NA,81,NA,1,2,2,2,1,0,0,0.828315088
NA,81,75,3,3,63,53,1,2,2,10,4,1,0,0.839695575
NA,31,57,3,3,0,0,NA,7,5,15,1,0,1,0.610563142
NA,20,30,2,3,30,25,1,2,2,0,2,1,1,0.891927589
NA,31,30,2,2,0,0,NA,4,2,31,1,1,0,1.08085169
NA,36,45,4,4,10,13,0,2,1,39,4,1,0,1.029272641
NA,8,14,2,1,0,0,NA,3,0,2,4,1,0,1.999897964
NA,50,80,3,3,100,80,1,1,5,0,4,1,0,0.435559486
NA,28,31,2,2,0,0,NA,7,3,89,3,0,0,0.959045633
NA,33,NA,2,1,NA,0,1,4,0,NA,2,1,0,0.97085766
NA,50,72,3,3,58,34,1,1,2,10,1,0,0,0.828315088
NA,48,NA,3,NA,50,NA,0,6,5,41,1,0,0,0.91529957
NA,66,91,4,3,46,-4,1,2,2,26,4,1,0,1.927584856
NA,56,70,2,2,0,0,NA,4,3,1,3,1,0,0.898896029
NA,43,NA,2,3,NA,NA,NA,4,1,NA,1,1,0,1.405750896
NA,47,70,1,3,0,0,NA,4,1,53,1,0,0,1.100316825
NA,49,51,2,2,0,0,NA,1,1,1,1,1,0,1.058244908
NA,NA,NA,3,NA,NA,NA,NA,4,1,NA,1,0,0,0.989625022
NA,96,NA,3,NA,90,NA,1,4,1,2,2,1,0,1.097580271
NA,44,NA,3,NA,70,NA,1,4,1,15,1,0,0,0.828315088
NA,69,68,3,3,0,0,NA,4,4,0,4,1,0,1.025780881
NA,NA,9,2,2,NA,NA,NA,4,1,4,2,0,0,0.844317278
NA,51,NA,2,NA,9,NA,1,4,4,6,1,1,0,1.129949883
NA,67,52,3,3,47,48,1,1,4,0,1,0,0,0.972552681
NA,20,NA,2,NA,93,NA,0,4,0,100,1,0,0,0.828315088
NA,67,NA,3,3,0,NA,NA,4,0,1,1,1,0,1.08085169
NA,50,55,3,2,44,0,1,4,1,4,2,1,0,1.190399292
NA,35,NA,2,NA,0,NA,NA,4,3,60,2,0,0,1.02236311
NA,47,80,4,3,-13,20,1,2,2,57,3,1,0,0.700712818
NA,18,19,2,2,69,44,1,4,3,0,2,1,0,0.922612888
NA,44,NA,3,NA,-2,NA,0,4,1,45,1,0,0,0.989625022
NA,50,50,2,2,0,0,NA,4,1,3,2,1,0,0.937895266
NA,97,84,3,3,92,20,1,3,3,5,3,1,0,1.092104327
NA,62,70,4,3,58,64,1,2,4,3,4,0,0,0.872859604
NA,28,25,2,3,0,0,NA,4,0,82,3,1,0,0.842204137
NA,3,22,1,2,64,48,0,5,4,100,4,1,0,1.476908668
NA,22,NA,4,NA,0,NA,NA,1,1,6,1,1,1,1.001869838
NA,3,1,1,1,50,51,0,7,2,100,3,1,0,1.242230639
NA,60,82,3,3,20,9,1,4,1,36,1,0,0,0.894092774
NA,54,NA,2,NA,41,NA,0,6,1,96,1,0,0,1.648970801
NA,51,NA,2,NA,68,NA,0,6,1,75,1,0,0,0.846009989
NA,100,91,3,3,90,89,1,4,1,6,4,1,0,0.900774174
NA,71,60,3,4,2,17,1,3,2,47,2,1,0,0.824353253
NA,6,NA,2,NA,100,NA,0,7,5,100,4,1,1,0.631457816
NA,51,50,3,2,45,67,1,2,3,0,1,0,0,0.828315088
NA,40,58,3,3,0,0,NA,3,1,53,1,1,0,1.405750896
NA,31,38,2,2,22,15,1,1,2,1,1,0,0,0.846009989
NA,40,68,3,2,0,NA,NA,2,1,1,1,0,0,0.894092774
NA,49,NA,3,NA,3,NA,1,2,3,54,1,0,0,1.171157674
NA,96,99,3,3,82,74,1,1,0,2,2,1,0,1.07215017
NA,32,60,4,3,-3,-26,0,4,5,34,4,0,0,0.872859604
NA,81,76,3,3,22,42,1,4,1,2,1,0,0,0.606261846
NA,64,72,3,3,49,68,1,1,4,0,1,0,0,0.972552681
NA,7,1,1,2,73,84,0,6,4,97,4,1,0,1.358180568
NA,25,49,4,4,-3,-5,1,1,1,68,2,0,0,1.056817449
NA,44,12,2,2,77,87,1,2,1,1,1,0,0,0.972552681
NA,0,NA,2,1,NA,NA,NA,2,4,NA,1,0,0,0.950019374
NA,99,99,4,4,32,42,0,7,2,99,2,0,0,1.112716896
NA,54,NA,2,2,NA,NA,NA,5,0,NA,2,1,0,1.77217687
NA,49,43,3,3,-13,62,1,4,0,50,3,1,0,0.839695575
NA,36,25,2,2,-20,-34,1,4,4,55,3,1,0,1.027126573
NA,55,50,3,3,57,78,1,2,2,81,3,1,0,0.862180197
NA,31,27,2,3,14,21,1,4,1,6,1,1,0,0.825292574
NA,66,NA,3,NA,31,NA,1,1,5,4,1,0,0,0.91529957
NA,88,88,3,3,95,92,1,1,4,0,1,0,1,0.979452731
NA,6,4,2,1,64,80,0,4,2,100,1,1,0,1.306453021
NA,97,99,2,4,0,0,NA,4,1,46,2,1,0,0.901236648
NA,NA,42,2,3,NA,NA,NA,4,2,27,1,0,0,0.970314186
NA,21,5,2,1,66,NA,0,6,1,90,2,0,0,0.855716833
NA,96,69,3,3,95,93,1,4,4,2,4,1,0,1.205428866
NA,57,32,3,2,-20,-50,0,4,1,72,1,0,0,1.100316825
NA,50,75,3,3,94,90,1,3,4,0,3,1,0,0.856012056
NA,35,63,2,3,48,60,1,2,3,28,1,1,0,1.405750896
NA,98,78,3,3,7,-9,1,4,1,85,2,1,0,0.930273946
NA,63,28,1,2,NA,0,NA,1,2,77,2,1,0,0.948363625
NA,2,25,2,2,-63,59,1,1,2,0,1,0,0,1.100316825
NA,NA,39,3,3,NA,NA,NA,7,3,NA,1,1,0,1.293243077
NA,32,NA,1,NA,NA,NA,NA,4,1,70,2,0,0,1.342646131
NA,73,NA,3,NA,88,NA,1,1,5,1,1,0,0,1.171157674
NA,100,5,4,4,99,95,0,7,3,100,2,0,0,1.035392404
NA,86,36,3,2,-6,6,0,2,1,99,1,1,0,0.964969637
NA,53,15,3,2,20,19,1,4,2,19,4,1,0,1.205428866
NA,5,3,2,2,62,16,1,6,1,1,2,0,0,1.010739837
NA,71,36,2,3,0,0,NA,4,1,56,2,0,0,0.95123869
NA,49,39,3,2,0,0,NA,4,1,2,1,1,0,0.741944441
NA,1,3,1,1,NA,NA,NA,3,3,NA,2,1,1,0.858740399
NA,59,NA,3,NA,14,NA,1,2,3,60,1,0,0,0.779553086
NA,23,13,1,2,0,0,NA,4,5,36,2,0,0,0.725404144
NA,29,NA,1,NA,57,NA,0,3,2,50,2,0,0,1.182318703
NA,68,14,2,2,99,67,1,1,1,3,1,1,0,0.80266102
NA,2,1,1,1,39,70,0,6,5,94,4,1,0,0.798389612
NA,31,4,2,1,33,58,1,2,1,4,1,0,0,0.950019374
NA,80,97,3,3,72,58,0,1,1,96,2,1,1,0.948756217
NA,NA,NA,1,2,NA,NA,NA,4,1,NA,2,0,0,1.032331791
NA,56,NA,2,NA,99,NA,1,4,1,0,1,1,0,1.033381782
NA,78,72,3,3,26,-21,1,4,4,64,2,1,0,1.09710835
NA,1,NA,1,NA,60,NA,1,1,2,1,2,0,0,1.097714434
NA,100,100,4,4,100,100,1,6,1,0,2,1,0,0.830723447
NA,66,NA,3,NA,35,NA,1,2,3,7,2,1,1,0.91308303
NA,10,NA,3,4,NA,NA,NA,7,0,7,1,1,0,0.741944441
NA,76,69,3,2,-33,32,1,4,0,3,2,1,0,2.403675882
NA,2,2,1,1,87,81,0,7,2,100,4,1,0,2.765924036
NA,NA,100,1,3,0,0,NA,4,0,85,2,1,0,2.403675882
NA,NA,99,1,1,NA,0,NA,7,0,6,1,1,0,0.964969637
NA,82,33,3,2,74,82,1,2,2,1,2,1,0,0.952472967
NA,29,18,2,3,0,0,NA,4,1,1,1,0,0,0.847961717
NA,NA,NA,3,3,NA,NA,1,3,2,NA,1,1,0,0.759542464
NA,16,NA,3,NA,10,NA,0,3,5,40,1,0,0,1.198936114
NA,45,80,3,3,0,0,NA,5,2,91,3,1,0,1.06872734
NA,20,NA,2,NA,0,NA,NA,4,1,0,1,0,0,1.100316825
NA,51,41,3,3,46,33,1,2,1,21,1,1,0,1.165317374
NA,20,40,1,1,81,83,0,7,2,100,1,0,0,1.369968386
NA,43,22,3,2,24,-27,1,3,4,29,1,1,0,2.219156947
NA,28,NA,3,NA,NA,NA,1,4,0,9,1,0,0,1.100316825
NA,NA,NA,3,1,NA,NA,0,7,2,NA,3,1,0,0.816516184
NA,13,21,2,4,31,-14,1,3,4,3,1,1,0,1.052370241
NA,1,1,1,1,NA,0,NA,2,5,100,3,1,0,1.027126573
NA,9,20,2,2,31,20,0,4,1,100,1,0,0,1.369968386
NA,1,NA,1,NA,73,NA,1,1,4,0,3,1,0,0.900774174
NA,75,NA,3,NA,94,NA,1,1,2,1,3,1,0,0.856012056
NA,78,NA,4,NA,-18,NA,0,1,0,78,2,1,0,2.403675882
NA,53,45,2,2,0,0,NA,5,5,97,3,1,0,1.027126573
NA,49,68,3,2,44,49,1,3,1,1,1,0,0,1.171157674
NA,6,1,1,1,88,82,0,6,2,100,3,1,0,1.242230639
NA,33,42,1,2,0,0,NA,4,1,35,1,1,0,1.019750114
NA,69,72,3,3,82,62,1,4,2,6,4,1,0,1.286046242
NA,21,26,2,2,0,0,NA,4,3,27,2,0,0,1.035392404
NA,58,23,3,1,2,4,1,1,2,59,1,1,0,0.987857546
NA,NA,49,2,2,NA,NA,NA,4,0,49,2,1,0,0.695770949
NA,0,0,2,2,99,100,1,1,3,0,1,0,0,1.100316825
NA,100,100,4,4,50,100,1,2,1,7,3,1,0,0.926568969
NA,69,59,2,3,NA,15,1,4,1,NA,2,1,0,1.230084801
NA,7,18,2,2,82,74,0,5,2,99,3,1,0,1.469505067
NA,48,56,3,3,11,-16,0,4,1,76,1,0,0,3.312121538
NA,78,75,3,3,34,35,1,4,5,9,1,1,0,1.166201171
NA,21,24,2,2,0,0,NA,4,3,32,3,1,0,3.101171472
NA,5,4,1,1,25,14,0,7,4,66,1,0,0,1.369968386
NA,20,20,2,2,56,50,0,5,3,86,4,1,0,1.783702029
NA,NA,NA,2,3,NA,NA,1,2,0,NA,2,1,0,0.747732055
NA,40,11,1,3,0,0,NA,2,0,23,1,1,0,0.875228166
NA,33,41,2,2,83,85,0,7,2,86,1,1,0,1.202494398
NA,60,63,3,3,68,56,1,1,4,0,2,0,0,0.973800918
NA,39,50,3,3,-33,39,1,3,1,36,2,0,0,0.95123869
NA,90,68,3,3,28,86,1,2,5,50,4,1,0,0.900774174
NA,71,89,3,3,95,99,1,1,2,4,4,1,0,1.205428866
NA,73,100,3,3,82,84,1,1,2,5,3,1,0,0.866156363
NA,66,52,1,1,NA,0,NA,4,1,NA,1,1,0,0.964969637
NA,50,NA,2,2,0,0,NA,1,1,0,1,1,0,1.826472767
NA,NA,9,2,1,NA,42,1,7,0,54,2,1,0,0.794503613
0,16,8,1,2,83,50,1,4,1,4,1,1,0,1.826472767
NA,22,NA,3,NA,NA,NA,NA,4,1,13,1,1,0,0.964969637
NA,NA,3,2,1,NA,96,1,7,1,NA,2,1,0,0.937895266
NA,97,97,2,3,97,91,1,1,0,1,4,1,0,0.926568969
NA,85,21,3,3,63,-72,1,4,2,15,4,1,0,0.87990392
NA,25,44,3,3,60,59,1,2,5,11,1,1,0,1.293243077
NA,70,50,3,3,-19,0,0,4,1,0,3,1,0,1.087145652
NA,2,34,2,2,72,59,0,7,1,71,2,0,0,0.95123869
NA,0,0,1,1,2,1,1,1,3,1,2,1,0,0.990324974
NA,50,NA,4,NA,0,NA,NA,4,4,0,3,1,0,0.561517153
NA,0,6,2,2,62,37,0,6,2,91,1,0,0,1.369968386
NA,95,95,4,4,45,30,1,2,2,20,1,1,0,1.928992795
NA,95,80,4,3,93,99,1,2,5,5,3,1,0,3.101171472
NA,53,40,3,2,0,0,NA,4,4,3,3,1,0,0.909275176
NA,79,83,3,3,3,2,1,1,3,81,2,0,0,0.906129921
NA,67,34,3,2,40,22,1,2,1,20,1,1,0,2.197715628
NA,80,90,4,4,80,79,1,2,5,1,2,0,0,1.056817449
NA,74,74,3,3,83,79,1,4,3,4,3,1,0,2.475971158
NA,60,57,3,3,29,14,1,2,3,0,1,0,0,0.747382877
NA,NA,NA,3,3,NA,NA,NA,4,0,NA,2,1,0,2.403675882
NA,57,100,3,4,10,0,1,5,0,41,2,1,0,2.403675882
NA,84,81,3,3,44,48,1,4,1,30,4,1,0,1.205428866
NA,49,60,3,3,-3,-3,1,4,2,57,2,1,0,0.794503613
NA,50,39,2,2,43,41,1,4,2,50,3,1,0,0.836178907
NA,50,78,3,3,91,94,1,3,3,3,4,1,0,1.091244544
NA,63,54,3,3,-69,69,1,4,1,6,1,1,0,0.964969637
NA,90,90,3,4,92,75,1,4,4,0,4,1,0,1.561017613
NA,100,58,3,3,20,10,1,1,1,86,2,1,0,1.685699624
NA,3,0,1,1,30,50,0,7,5,100,4,1,0,0.798389612
NA,64,NA,3,NA,21,NA,1,3,4,2,1,1,0,1.027987621
NA,61,51,2,2,50,79,0,7,3,91,4,1,0,2.28519014
NA,76,77,3,3,46,60,1,3,5,25,1,1,0,1.052370241
NA,88,94,4,3,77,98,1,2,5,0,3,1,0,2.420615139
NA,79,63,3,3,-6,79,1,2,1,7,4,1,0,1.205428866
NA,90,89,4,4,100,87,1,1,3,0,3,1,0,0.911138769
NA,49,50,3,3,NA,NA,NA,2,1,0,1,0,0,2.898623184
NA,53,54,3,3,NA,NA,NA,4,1,2,1,1,0,0.741944441
NA,71,73,3,3,7,8,1,4,2,50,3,1,0,2.420615139
NA,38,32,3,3,20,22,1,1,5,19,1,0,0,1.369968386
NA,34,14,3,2,0,0,NA,1,2,31,3,1,0,0.799438167
NA,63,63,3,3,-3,4,1,3,1,34,1,1,0,2.219156947
NA,0,0,1,1,NA,0,NA,7,5,100,3,1,0,1.06872734
NA,53,NA,3,NA,0,NA,NA,4,1,3,2,1,0,0.712273792
NA,50,50,3,3,5,0,1,3,3,30,2,0,0,0.95123869
NA,81,70,3,3,87,73,1,2,5,0,4,1,0,1.999897964
NA,68,51,3,3,99,98,1,1,2,7,2,1,0,0.960141004
NA,3,0,1,1,94,98,1,3,2,6,3,1,0,0.836178907
NA,57,55,2,3,0,0,NA,2,2,65,2,1,0,0.695770949
NA,32,2,2,2,87,100,0,7,2,73,1,1,0,1.928992795
NA,81,81,4,4,0,0,0,4,1,30,1,1,0,2.197715628
NA,86,84,3,3,79,98,1,2,2,0,2,0,0,0.95123869
NA,45,NA,2,NA,0,NA,NA,7,0,60,1,1,0,0.741944441
NA,38,18,3,2,50,-1,1,4,2,1,1,1,0,1.323917234
NA,100,99,4,4,90,40,1,2,5,0,4,1,0,0.900774174
NA,46,43,3,3,67,38,1,4,4,33,2,0,0,0.973800918
NA,100,97,4,4,0,0,1,7,2,62,2,0,0,0.973800918
NA,49,22,3,2,44,4,0,5,3,61,2,1,0,0.821992897
NA,88,NA,3,NA,90,NA,1,1,5,2,1,0,0,1.198936114
NA,12,1,2,2,51,38,0,4,1,72,4,1,0,5.824043455
NA,78,58,4,3,56,31,1,4,3,29,4,1,0,0.900774174
NA,67,38,3,3,68,48,1,2,4,0,2,0,0,1.03471336
NA,3,2,1,1,0,0,NA,6,5,100,4,1,0,0.807851055
NA,64,76,3,3,40,-17,1,4,2,40,2,1,0,1.685699624
NA,75,86,3,3,7,18,1,4,2,97,2,1,0,0.813882046
NA,30,20,2,4,42,41,1,1,5,0,1,0,0,1.198936114
NA,1,10,3,1,70,69,0,4,5,81,1,1,0,1.052370241
NA,81,87,3,4,90,80,1,2,5,0,1,0,0,1.198936114
NA,2,5,2,1,0,0,NA,7,5,94,4,1,0,0.922488331
NA,50,75,3,3,40,55,1,4,2,15,3,1,0,0.900774174
NA,54,39,3,3,18,37,1,4,3,15,2,1,0,0.952472967
NA,55,57,3,3,NA,NA,NA,4,1,5,1,1,0,1.928992795
NA,51,75,3,3,96,93,1,7,2,0,2,1,0,0.960141004
NA,83,84,3,3,-1,1,0,2,1,83,3,1,0,0.816516184
NA,88,90,4,4,96,100,1,4,1,0,3,1,0,1.683247979
NA,100,99,4,4,-1,2,0,2,1,100,2,1,0,1.971856773
NA,NA,66,2,2,32,29,1,4,1,32,2,1,0,0.845571772
NA,NA,43,4,3,NA,-35,1,2,2,NA,4,1,0,1.999897964
NA,0,1,1,2,100,100,0,4,2,50,1,1,0,1.528230891
NA,20,NA,2,NA,0,NA,NA,4,5,10,2,0,0,0.658790119
NA,2,NA,2,2,NA,NA,NA,4,1,3,2,1,0,2.99666367
NA,17,6,1,1,27,42,0,7,2,28,4,1,0,1.476908668
NA,50,49,3,3,0,0,NA,4,0,49,1,1,0,2.197715628
NA,51,60,3,4,99,100,1,1,5,0,2,1,0,0.960141004
NA,71,79,4,4,59,42,1,1,5,1,1,0,0,2.081963836
NA,64,50,3,3,71,54,1,2,1,2,2,1,0,0.960141004
NA,29,17,2,2,67,44,0,6,4,93,4,1,0,0.840138568
NA,27,16,2,2,-13,5,1,4,2,75,3,1,0,3.029319684
NA,NA,NA,1,1,NA,NA,1,4,0,NA,1,1,0,1.027987621
NA,69,NA,3,NA,31,NA,1,4,2,38,3,1,0,2.475971158
NA,48,NA,4,NA,-28,NA,1,2,2,30,2,1,0,0.930273946
NA,2,3,1,1,99,96,0,7,5,99,1,1,0,3.127392921
NA,1,0,1,1,0,0,NA,6,4,71,2,0,0,1.112716896
NA,50,50,3,3,50,50,1,1,4,1,2,1,0,0.988463722
NA,75,94,3,3,70,72,1,2,5,0,1,0,0,1.198936114
NA,75,68,3,3,0,0,NA,3,4,2,4,1,0,2.420615139
NA,100,14,3,2,0,0,NA,1,2,NA,3,1,0,2.364531325
NA,44,15,2,2,80,71,0,7,4,70,1,0,0,2.435389101
NA,90,90,3,4,100,90,1,1,1,0,4,1,0,3.828134315
NA,75,72,3,3,70,68,1,3,5,0,2,0,0,1.03471336
NA,43,20,2,2,3,27,0,7,5,86,1,0,0,1.369968386
NA,19,NA,2,4,27,NA,0,7,3,66,1,1,0,1.826472767
NA,30,31,3,2,23,-35,0,4,1,38,1,1,0,1.027987621
NA,NA,51,3,3,NA,NA,NA,2,1,15,2,1,0,1.971856773
NA,55,50,3,3,76,31,1,3,2,30,1,1,0,0.741944441
NA,10,10,2,2,35,20,0,7,4,30,2,0,0,0.607039961
NA,75,66,3,3,60,38,1,2,5,1,1,0,0,1.198936114
NA,48,69,3,3,92,97,1,1,3,6,4,1,0,0.847822266
NA,28,NA,2,NA,52,NA,0,6,3,78,1,0,0,1.171157674
NA,64,NA,2,NA,-1,NA,1,3,4,40,2,0,0,0.95123869
NA,31,NA,3,NA,NA,NA,1,2,0,82,1,1,0,1.165317374
NA,NA,NA,2,3,NA,NA,NA,4,0,NA,3,1,0,2.364531325
NA,NA,NA,4,3,NA,NA,1,2,5,65,2,0,0,0.973800918
NA,17,41,2,2,18,35,1,5,1,40,3,1,0,0.900774174
NA,1,39,2,2,8,47,1,2,1,32,2,1,0,2.460688158
NA,NA,NA,2,2,NA,NA,NA,NA,0,NA,2,1,0,2.403675882
NA,52,60,3,3,65,55,1,2,2,1,4,1,0,1.163709273
0,4,19,3,3,47,94,1,4,1,2,3,1,0,0.847822266
NA,50,54,3,3,0,9,1,2,4,2,1,0,0,1.171157674
NA,80,50,3,3,75,75,1,2,5,0,1,0,0,1.328620523
NA,49,55,3,2,61,66,1,1,3,2,2,1,0,0.937895266
NA,NA,NA,1,1,NA,NA,NA,7,0,NA,1,0,0,1.171157674
NA,98,92,4,3,88,91,1,1,1,1,2,1,0,0.930273946
NA,43,NA,1,NA,34,NA,1,4,1,19,3,1,0,0.866156363
NA,50,59,3,2,18,8,0,4,3,41,1,1,0,2.673543607
NA,34,29,2,3,0,0,NA,7,0,34,2,1,0,0.794503613
NA,2,NA,3,3,NA,NA,NA,4,1,50,1,1,0,2.167740765
NA,16,31,2,3,0,0,NA,4,5,41,2,0,0,0.607039961
NA,80,48,2,3,32,33,1,2,1,4,2,1,0,0.607827624
NA,20,53,2,2,0,0,NA,4,1,51,2,1,0,0.952472967
NA,72,76,4,4,0,22,0,1,1,71,2,1,0,0.937895266
NA,40,78,3,3,30,22,0,6,1,78,2,1,0,0.986188605
NA,25,8,2,2,0,0,NA,5,3,42,1,0,0,1.171157674
NA,NA,59,4,3,NA,19,1,4,2,NA,3,1,0,0.909275176
NA,76,7,3,4,-44,-45,1,2,1,72,1,0,0,5.033486417
NA,19,3,1,1,0,0,NA,4,2,2,1,0,0,1.171157674
NA,100,84,4,4,0,-10,0,1,2,91,2,1,0,0.937895266
NA,6,34,2,2,13,10,1,4,0,2,2,1,0,0.97506447
NA,68,69,3,3,0,0,NA,3,5,22,1,0,0,2.131345492
NA,64,61,3,3,61,38,1,1,5,5,1,0,0,2.081963836
NA,25,45,3,3,30,15,0,5,5,30,1,1,0,1.027987621
NA,30,32,3,2,0,0,NA,4,4,30,1,0,0,5.033486417
NA,84,78,3,3,65,59,1,2,2,13,3,1,0,0.856012056
NA,72,NA,3,NA,34,NA,1,2,3,23,1,1,0,1.928992795
NA,6,NA,2,NA,-12,NA,1,4,1,44,1,0,0,2.435389101
NA,10,16,1,1,59,75,1,3,1,13,2,1,0,0.721127539
NA,83,86,1,4,0,0,NA,4,0,1,1,0,0,5.152874609
NA,NA,40,2,1,25,10,1,3,5,0,1,0,0,1.328620523
NA,78,84,4,4,85,93,1,1,4,6,2,1,0,0.960141004
NA,55,NA,4,NA,97,NA,0,7,1,97,1,0,0,2.435389101
NA,52,51,2,3,97,70,1,4,2,14,3,1,0,0.87990392
NA,70,84,4,3,42,32,1,1,4,3,4,1,0,1.091244544
NA,35,34,3,4,68,64,0,6,5,91,1,0,0,1.369968386
NA,40,NA,2,NA,12,NA,0,5,5,41,1,1,0,1.027987621
NA,14,NA,2,NA,29,NA,0,6,4,76,1,0,0,2.081963836
NA,50,40,3,2,40,56,1,2,3,0,1,0,0,1.198936114
NA,34,44,2,2,27,16,1,4,1,16,2,1,0,1.075741604
NA,NA,42,2,2,NA,0,NA,4,1,NA,2,1,0,0.952472967
NA,79,NA,3,NA,43,NA,0,4,2,89,2,1,0,1.09710835
NA,61,53,3,3,78,75,1,1,2,3,4,1,0,1.015412201
NA,98,87,3,3,89,99,1,4,4,1,4,1,0,1.999897964
NA,4,2,1,1,0,0,NA,4,3,2,1,0,0,1.198936114
NA,1,0,1,1,68,75,0,7,4,94,1,1,0,3.127392921
NA,51,NA,2,NA,32,NA,1,3,3,21,1,1,0,2.167740765
NA,65,50,3,3,80,75,1,1,3,1,1,0,0,1.171157674
NA,85,70,3,3,85,90,1,3,5,0,4,1,0,1.055995344
NA,8,17,2,2,4,22,1,2,5,0,1,1,0,1.169379401
NA,0,25,2,3,0,0,NA,5,4,0,1,0,0,0.747382877
NA,NA,5,2,2,54,8,1,2,1,0,2,1,0,0.960141004
NA,15,11,2,2,60,60,0,6,4,75,1,1,0,2.167740765
NA,59,87,3,3,0,0,NA,3,3,31,2,0,0,1.010739837
NA,82,NA,4,NA,-14,NA,0,1,2,72,2,0,0,1.03471336
NA,24,16,4,1,0,0,NA,4,3,69,3,1,0,3.029319684
NA,71,70,3,2,80,80,1,3,5,0,4,1,0,0.900774174
NA,8,16,2,2,69,72,0,7,5,50,1,0,0,0.747382877
NA,19,31,2,2,54,60,0,6,1,98,1,0,0,1.369968386
NA,45,56,3,3,0,41,1,4,1,4,3,1,0,5.512944154
NA,17,14,2,2,63,42,0,7,2,97,3,1,0,1.923368969
NA,84,81,3,4,98,99,1,1,4,0,2,0,0,0.973800918
NA,NA,48,2,3,-1,10,1,4,1,50,1,1,0,1.826472767
NA,15,23,2,2,75,64,0,7,5,100,1,0,0,2.435389101
NA,88,90,3,3,78,85,1,2,3,3,1,0,0,5.033486417
NA,58,77,3,3,19,41,0,4,4,26,1,0,0,1.171157674
NA,0,0,1,1,0,0,NA,5,5,100,2,0,0,1.112716896
NA,68,56,2,4,4,11,1,5,1,83,1,1,0,2.167740765
NA,60,40,2,2,80,30,1,4,2,0,2,1,0,1.685699624
NA,50,50,3,4,96,97,1,1,1,5,2,1,0,0.965561768
NA,88,NA,3,NA,51,NA,1,4,5,2,4,1,0,0.856012056
NA,98,NA,3,NA,0,NA,NA,4,2,27,2,1,0,2.99666367
NA,31,77,2,3,31,7,1,4,1,40,4,1,0,1.015412201
NA,46,53,3,3,0,0,NA,3,5,0,1,1,0,1.706141502
NA,87,75,4,4,-5,-1,1,1,3,98,2,1,0,0.908720205
NA,NA,31,2,2,NA,2,1,3,1,1,2,1,0,3.067740897
NA,24,21,2,2,76,77,1,2,3,10,2,1,0,0.960141004
0,NA,NA,2,NA,NA,NA,1,3,1,49,4,1,0,1.00351983
NA,36,48,2,2,-44,-81,1,6,5,87,4,1,0,4.062376342
NA,63,26,4,3,77,92,1,2,2,7,3,1,0,0.846088178
NA,68,NA,3,NA,68,NA,1,1,3,0,2,1,0,1.160219401
NA,89,76,3,3,70,49,1,4,2,0,2,1,0,1.725682374
NA,20,63,4,2,-6,42,1,1,1,35,1,1,0,1.033381782
NA,50,NA,2,NA,50,NA,1,7,2,0,2,1,0,0.965561768
NA,56,50,3,3,0,0,NA,4,3,47,2,1,0,0.91322656
NA,11,25,3,3,0,0,NA,5,5,47,4,1,0,6.299384193
NA,87,100,3,4,NA,-5,1,2,1,6,4,1,0,1.927584856
NA,100,85,3,3,41,73,1,2,3,2,4,1,0,1.861159023
NA,80,97,3,3,87,97,1,1,3,3,3,1,0,2.420615139
NA,100,98,3,3,-1,1,0,5,2,97,4,1,0,1.783702029
NA,50,45,2,3,95,90,1,4,2,0,1,1,0,1.928992795
NA,100,100,4,3,69,91,1,4,5,NA,3,1,0,3.101171472
NA,100,NA,1,1,0,NA,NA,7,0,100,2,1,0,2.921191921
NA,16,NA,1,2,98,96,1,1,1,6,2,1,0,0.988463722
NA,51,50,2,2,34,NA,1,4,2,0,2,1,0,0.930273946
NA,6,1,1,1,71,69,0,5,5,100,2,1,0,1.971856773
NA,NA,52,3,3,NA,0,NA,4,2,NA,1,1,0,1.832431143
NA,50,53,3,2,47,0,1,4,2,3,1,1,0,0.741944441
NA,12,3,2,2,0,0,NA,4,4,12,1,1,0,2.673543607
NA,50,52,2,2,42,52,1,4,2,19,2,1,0,0.821992897
NA,6,50,1,1,0,0,NA,4,0,50,4,1,0,0.991885871
NA,89,61,3,3,86,80,1,2,5,0,2,1,0,0.841489571
NA,70,70,3,3,79,70,1,3,2,0,2,1,0,3.067740897
NA,0,0,2,2,0,0,1,1,3,0,1,1,0,1.928992795
NA,49,NA,3,3,41,64,0,6,1,91,2,1,0,0.695770949
NA,18,31,2,2,95,58,0,5,4,98,1,1,0,3.127392921
NA,NA,3,1,1,NA,NA,NA,4,0,NA,2,1,0,1.685699624
